Country,Year,Status,Life expectancy,Population,Alcohol,Polio, HIV/AIDS
Samoa,2003,Developing,79.0,177662.0,4.17,82.0,0.1
Samoa,2002,Developing,76.0,176582.0,3.3,85.0,0.1
Samoa,2001,Developing,75.0,175566.0,3.43,83.0,0.1
Samoa,2000,Developing,72.0,17461.0,3.0,94.0,0.1
Sao Tome and Principe,2014,Developing,67.3,191266.0,0.01,95.0,0.2
Sao Tome and Principe,2013,Developing,67.1,18745.0,0.01,97.0,0.2
Sao Tome and Principe,2012,Developing,66.9,182889.0,0.01,96.0,0.5
Sao Tome and Principe,2011,Developing,66.6,1788.0,5.69,96.0,0.5
Sao Tome and Principe,2010,Developing,66.2,174776.0,5.58,98.0,0.5
Sao Tome and Principe,2009,Developing,65.8,17813.0,4.13,99.0,0.9
Sao Tome and Principe,2008,Developing,65.4,166913.0,4.36,99.0,0.9
Sao Tome and Principe,2007,Developing,65.1,16311.0,4.14,98.0,1.2
Sao Tome and Principe,2006,Developing,64.7,159328.0,5.46,97.0,1.2
Sao Tome and Principe,2005,Developing,64.3,15563.0,5.27,97.0,1.6
Sao Tome and Principe,2004,Developing,63.8,151969.0,5.78,99.0,1.6
Sao Tome and Principe,2003,Developing,63.4,148372.0,6.54,94.0,1.6
Sao Tome and Principe,2002,Developing,63.1,144889.0,5.8,92.0,1.4
Sao Tome and Principe,2001,Developing,62.8,141622.0,5.02,9.0,1.5
Sao Tome and Principe,2000,Developing,62.6,13866.0,5.07,87.0,1.5
Senegal,2014,Developing,66.4,14546111.0,0.26,85.0,0.3
Senegal,2013,Developing,66.0,141232.0,0.26,89.0,0.3
Senegal,2012,Developing,65.6,1373513.0,0.28,83.0,0.4
Senegal,2011,Developing,64.9,13391.0,0.32,89.0,0.4
Senegal,2010,Developing,64.3,12916229.0,0.28,76.0,0.4
Senegal,2009,Developing,63.5,1255917.0,0.3,83.0,0.5
Senegal,2008,Developing,62.8,1223957.0,0.28,87.0,0.6
Senegal,2007,Developing,62.1,11873557.0,0.32,93.0,0.7
Senegal,2006,Developing,61.3,11556763.0,0.34,89.0,0.7
Senegal,2005,Developing,65.0,11251266.0,0.33,84.0,0.7
Senegal,2004,Developing,59.7,1955944.0,0.35,87.0,0.7
Senegal,2003,Developing,59.0,16799.0,0.33,73.0,0.7
Senegal,2002,Developing,58.4,1396861.0,0.36,6.0,0.7
Senegal,2001,Developing,57.9,1134497.0,0.34,49.0,0.6
Senegal,2000,Developing,57.5,988452.0,0.29,49.0,0.5
Serbia,2014,Developing,75.4,713576.0,9.09,93.0,0.1
Serbia,2013,Developing,75.3,7164132.0,9.16,97.0,0.1
Serbia,2012,Developing,74.9,719977.0,9.38,93.0,0.1
Serbia,2011,Developing,74.6,723499.0,9.56,94.0,0.1
Serbia,2010,Developing,74.4,7291436.0,9.65,91.0,0.1
Serbia,2009,Developing,74.1,73287.0,9.85,97.0,0.1
Serbia,2008,Developing,74.0,735222.0,9.54,95.0,0.1
Serbia,2007,Developing,73.8,7381579.0,9.3,93.0,0.1
Serbia,2006,Developing,73.6,7411569.0,8.58,97.0,0.1
Serbia,2005,Developing,73.0,744769.0,9.6,98.0,0.1
Serbia,2004,Developing,73.0,7463157.0,7.42,96.0,0.1
Serbia,2003,Developing,73.0,748591.0,7.25,89.0,0.1
Serbia,2002,Developing,72.9,7496522.0,6.95,95.0,0.1
Serbia,2001,Developing,73.1,753433.0,7.53,93.0,0.1
Serbia,2000,Developing,72.6,7516346.0,7.38,98.0,0.1
Seychelles,2014,Developing,73.0,91359.0,0.01,99.0,0.1
Seychelles,2013,Developing,72.9,89949.0,0.01,98.0,0.1
Seychelles,2012,Developing,72.7,8833.0,0.01,98.0,0.1
Seychelles,2011,Developing,72.6,87441.0,9.72,99.0,0.1
Seychelles,2010,Developing,72.4,8977.0,6.51,99.0,0.1
Seychelles,2009,Developing,72.3,87298.0,4.94,99.0,0.1
Seychelles,2008,Developing,72.2,86956.0,6.33,99.0,0.1
Seychelles,2007,Developing,72.2,8533.0,8.12,99.0,0.1
Seychelles,2006,Developing,72.2,846.0,8.12,99.0,0.1
Seychelles,2005,Developing,72.2,82858.0,7.82,99.0,0.1
Seychelles,2004,Developing,72.1,82475.0,7.91,99.0,0.1
Seychelles,2003,Developing,72.1,82781.0,7.41,99.0,0.1
Seychelles,2002,Developing,72.1,83723.0,11.15,99.0,0.1
Seychelles,2001,Developing,72.0,8122.0,6.72,96.0,0.1
Seychelles,2000,Developing,71.8,81131.0,8.24,98.0,0.1
Sierra Leone,2014,Developing,48.1,779162.0,0.01,83.0,0.6
Sierra Leone,2013,Developing,54.0,692279.0,0.01,92.0,0.8
Sierra Leone,2012,Developing,49.7,676613.0,0.01,91.0,0.9
Sierra Leone,2011,Developing,48.9,6611692.0,3.78,88.0,1.3
Sierra Leone,2010,Developing,48.1,645872.0,3.84,84.0,1.6
Sierra Leone,2009,Developing,47.1,63126.0,3.97,81.0,1.7
Sierra Leone,2008,Developing,46.2,6165372.0,3.91,75.0,1.9
Sierra Leone,2007,Developing,45.3,615417.0,3.86,63.0,2.2
Sierra Leone,2006,Developing,44.3,5848692.0,3.8,65.0,2.2
Sierra Leone,2005,Developing,43.3,5658379.0,3.83,67.0,2.2
Sierra Leone,2004,Developing,42.3,5439695.0,3.99,69.0,2.1
Sierra Leone,2003,Developing,41.5,5199549.0,4.07,66.0,1.9
Sierra Leone,2002,Developing,48.0,4957216.0,4.06,54.0,1.7
Sierra Leone,2001,Developing,41.0,4739147.0,4.21,38.0,1.5
Sierra Leone,2000,Developing,39.0,4564297.0,3.97,46.0,1.2
Slovenia,2014,Developed,87.0,26198.0,10.46,95.0,0.1
Slovenia,2013,Developed,85.0,259953.0,9.53,95.0,0.1
Slovenia,2012,Developed,82.0,257159.0,10.95,96.0,0.1
Slovenia,2011,Developed,79.8,252843.0,10.61,96.0,0.1
Slovenia,2010,Developed,79.5,248583.0,10.32,96.0,0.1
Slovenia,2009,Developed,79.1,239669.0,10.52,96.0,0.1
Slovenia,2008,Developed,78.9,221316.0,10.94,97.0,0.1
Slovenia,2007,Developed,78.3,218122.0,11.02,97.0,0.1
Slovenia,2006,Developed,78.1,26868.0,12.26,97.0,0.1
Slovenia,2005,Developed,77.5,2474.0,11.14,95.0,0.1
Slovenia,2004,Developed,77.2,199712.0,10.0,94.0,0.1
Slovenia,2003,Developed,76.5,1995733.0,11.58,95.0,0.1
Slovenia,2002,Developed,76.6,199453.0,9.29,93.0,0.1
Slovenia,2001,Developed,76.2,19926.0,10.8,93.0,0.1
Slovenia,2000,Developed,76.0,1988925.0,11.9,93.0,0.1
Solomon Islands,2014,Developing,68.8,57554.0,0.01,94.0,0.1
Solomon Islands,2013,Developing,68.8,563513.0,0.01,99.0,0.1
Solomon Islands,2012,Developing,68.7,551531.0,0.01,99.0,0.1
Solomon Islands,2011,Developing,68.5,539614.0,0.99,99.0,0.1
Solomon Islands,2010,Developing,68.3,52779.0,1.1,94.0,0.1
Solomon Islands,2009,Developing,68.1,51679.0,1.21,98.0,0.1
Solomon Islands,2008,Developing,68.0,54477.0,1.09,94.0,0.1
Solomon Islands,2007,Developing,67.6,49294.0,0.85,93.0,0.1
Solomon Islands,2006,Developing,67.6,481422.0,0.99,99.0,0.1
Solomon Islands,2005,Developing,67.4,469885.0,0.9,9.0,0.1
Solomon Islands,2004,Developing,67.1,458324.0,1.18,89.0,0.1
Solomon Islands,2003,Developing,66.8,446769.0,1.18,84.0,0.1
Solomon Islands,2002,Developing,66.5,435262.0,1.08,78.0,0.1
Solomon Islands,2001,Developing,66.2,423853.0,0.7,88.0,0.1
Solomon Islands,2000,Developing,65.8,41269.0,0.71,88.0,0.1
South Africa,2014,Developing,62.0,54146734.74,7.38,77.0,3.7
South Africa,2013,Developing,69.0,53311955.61,7.34,73.0,4.5
South Africa,2012,Developing,59.2,5256515.8,7.38,65.0,7.6
South Africa,2011,Developing,58.9,51729345.36,7.38,69.0,8.5
South Africa,2010,Developing,58.0,5979432.36,7.28,72.0,11.0
South Africa,2009,Developing,56.5,5255813.11,7.6,75.0,19.0
South Africa,2008,Developing,55.3,49557573.3,8.19,77.0,23.5
South Africa,2007,Developing,54.5,48883844.99,8.48,79.0,26.4
South Africa,2006,Developing,54.0,4823384.48,8.5,79.0,28.1
South Africa,2005,Developing,53.8,476667.24,8.69,75.0,29.5
South Africa,2004,Developing,53.7,4717.99,6.96,73.0,29.7
South Africa,2003,Developing,54.0,46418193.9,6.93,7.0,28.9
South Africa,2002,Developing,54.9,45855482.88,7.04,7.0,26.6
South Africa,2001,Developing,56.0,45312937.0,7.38,71.0,24.0
South Africa,2000,Developing,57.3,44896856.0,7.3,71.0,21.3
Spain,2014,Developed,82.6,4648882.0,0.01,97.0,0.1
Spain,2013,Developed,82.4,466245.0,9.25,96.0,0.1
Spain,2012,Developed,82.0,4677355.0,9.35,97.0,0.1
Spain,2011,Developed,82.1,46742697.0,9.62,97.0,0.1
Spain,2010,Developed,81.9,46576897.0,9.78,97.0,0.1
Spain,2009,Developed,81.6,46362946.0,9.99,96.0,0.1
Spain,2008,Developed,81.3,4595416.0,10.24,97.0,0.1
Spain,2007,Developed,89.0,4522683.0,11.05,96.0,0.1
Spain,2006,Developed,88.0,44397319.0,11.86,98.0,0.1
Spain,2005,Developed,81.0,43653155.0,11.92,96.0,0.1
Spain,2004,Developed,81.0,42921895.0,11.96,97.0,0.1
Spain,2003,Developed,79.4,42187645.0,12.09,99.0,0.1
Spain,2002,Developed,79.5,41431558.0,12.26,98.0,0.1
Spain,2001,Developed,79.4,485412.0,9.86,95.0,0.1
Spain,2000,Developed,79.1,4567864.0,11.12,95.0,0.1
Sri Lanka,2014,Developing,74.7,2771.0,2.37,99.0,0.1
Sri Lanka,2013,Developing,74.6,2585.0,2.56,99.0,0.1
Sri Lanka,2012,Developing,74.5,2425.0,2.8,99.0,0.1
Sri Lanka,2011,Developing,74.5,2271.0,3.03,99.0,0.1
Sri Lanka,2010,Developing,74.5,2119.0,2.31,99.0,0.1
Sri Lanka,2009,Developing,71.8,19968.0,2.05,97.0,0.1
Sri Lanka,2008,Developing,72.3,19817.0,2.1,98.0,0.1
Sri Lanka,2007,Developing,73.7,19668.0,2.29,98.0,0.1
Sri Lanka,2006,Developing,73.8,1952.0,1.96,98.0,0.1
Sri Lanka,2005,Developing,74.2,19373.0,1.97,99.0,0.1
Sri Lanka,2004,Developing,69.1,19228.0,1.56,97.0,0.1
Sri Lanka,2003,Developing,73.9,1983.0,1.69,98.0,0.1
Sri Lanka,2002,Developing,73.7,18939.0,1.62,98.0,0.1
Sri Lanka,2001,Developing,72.7,18797.0,1.68,98.0,0.1
Sri Lanka,2000,Developing,71.5,18655.0,1.45,99.0,0.1
Sudan,2014,Developing,63.8,37737913.0,0.01,94.0,0.3
Sudan,2013,Developing,63.5,36849918.0,0.01,93.0,0.3
Sudan,2012,Developing,63.2,3599192.0,0.01,92.0,0.3
Sudan,2011,Developing,62.7,35167314.0,2.12,93.0,0.3
Sudan,2010,Developing,62.5,34385963.0,1.77,9.0,0.3
Sudan,2009,Developing,62.0,3365619.0,1.99,81.0,0.3
Sudan,2008,Developing,61.8,32955496.0,2.01,85.0,0.3
Sudan,2007,Developing,61.4,32282526.0,2.01,84.0,0.3
Sudan,2006,Developing,61.0,316764.0,1.9,77.0,0.2
Sudan,2005,Developing,67.0,3911914.0,1.55,78.0,0.2
Sudan,2004,Developing,59.7,3186341.0,1.59,74.0,0.2
Sudan,2003,Developing,59.6,29435944.0,1.74,69.0,0.2
Sudan,2002,Developing,59.4,28679565.0,1.59,6.0,0.2
Sudan,2001,Developing,58.9,279455.0,1.81,66.0,0.2
Sudan,2000,Developing,58.6,2725535.0,1.76,62.0,0.1
Suriname,2014,Developing,71.4,547928.0,6.32,85.0,0.4
Suriname,2013,Developing,71.2,54254.0,6.02,86.0,0.4
Suriname,2012,Developing,71.3,53777.0,5.73,84.0,0.9
Suriname,2011,Developing,76.0,531589.0,5.64,86.0,0.1
Suriname,2010,Developing,73.0,52613.0,5.26,96.0,0.5
Suriname,2009,Developing,70.0,52619.0,5.13,85.0,0.6
Suriname,2008,Developing,69.8,515148.0,4.94,85.0,1.2
Suriname,2007,Developing,69.5,5975.0,4.72,84.0,0.8
Suriname,2006,Developing,69.3,5437.0,4.52,84.0,0.6
Suriname,2005,Developing,68.9,498946.0,4.47,84.0,0.6
Suriname,2004,Developing,68.3,49363.0,4.55,84.0,0.9
Suriname,2003,Developing,68.0,488332.0,4.53,74.0,1.0
Suriname,2002,Developing,67.9,48344.0,4.41,74.0,1.6
Suriname,2001,Developing,67.7,47774.0,4.23,65.0,1.8
Suriname,2000,Developing,67.4,47239.0,4.29,7.0,0.4
Swaziland,2014,Developing,58.4,129597.0,0.01,98.0,7.3
Swaziland,2013,Developing,57.6,1271456.0,0.01,98.0,9.8
Swaziland,2012,Developing,56.5,1248158.0,0.01,92.0,12.2
Swaziland,2011,Developing,55.0,1225258.0,5.2,85.0,15.7
Swaziland,2010,Developing,53.6,122843.0,4.93,89.0,21.6
Swaziland,2009,Developing,52.6,118675.0,4.9,89.0,33.7
Swaziland,2008,Developing,51.4,1158897.0,4.87,89.0,40.2
Swaziland,2007,Developing,50.0,1138434.0,5.55,88.0,40.7
Swaziland,2006,Developing,47.8,112514.0,5.53,88.0,43.7
Swaziland,2005,Developing,46.0,115873.0,5.08,88.0,49.1
Swaziland,2004,Developing,45.6,19553.0,5.78,88.0,50.3
Swaziland,2003,Developing,45.9,187392.0,5.65,87.0,50.6
Swaziland,2002,Developing,46.4,1893.0,5.52,87.0,49.9
Swaziland,2001,Developing,47.1,172927.0,6.72,87.0,48.8
Swaziland,2000,Developing,48.4,161468.0,7.19,87.0,46.4
Sweden,2014,Developed,82.3,969611.0,7.3,98.0,0.1
Sweden,2013,Developed,81.9,96379.0,7.3,98.0,0.1
Sweden,2012,Developed,81.7,9519374.0,7.4,98.0,0.1
Sweden,2011,Developed,81.7,9449213.0,7.4,98.0,0.1
Sweden,2010,Developed,81.5,9378126.0,7.2,98.0,0.1
Sweden,2009,Developed,81.4,9298515.0,7.3,98.0,0.1
Sweden,2008,Developed,81.1,9219637.0,6.9,98.0,0.1
Sweden,2007,Developed,89.0,914892.0,6.9,98.0,0.1
Sweden,2006,Developed,88.0,9855.0,6.5,98.0,0.1
Sweden,2005,Developed,85.0,929572.0,6.5,98.0,0.1
Sweden,2004,Developed,83.0,8993531.0,6.6,99.0,0.1
Sweden,2003,Developed,82.0,8958229.0,6.9,99.0,0.1
Sweden,2002,Developed,79.9,8924958.0,6.9,99.0,0.1
Sweden,2001,Developed,79.8,889596.0,6.6,99.0,0.1
Sweden,2000,Developed,79.6,887219.0,6.2,99.0,0.1
Switzerland,2014,Developed,83.2,8188649.0,9.61,96.0,0.1
Switzerland,2013,Developed,83.0,889346.0,9.73,96.0,0.1
Switzerland,2012,Developed,82.7,7996861.0,9.86,96.0,0.1
Switzerland,2011,Developed,82.6,7912398.0,9.99,96.0,0.1
Switzerland,2010,Developed,82.3,782499.0,10.01,96.0,0.1
Switzerland,2009,Developed,82.1,7743831.0,10.15,96.0,0.1
Switzerland,2008,Developed,82.0,7647675.0,10.29,96.0,0.1
Switzerland,2007,Developed,81.7,7551117.0,10.44,94.0,0.1
Switzerland,2006,Developed,81.5,7483934.0,10.24,94.0,0.1
Switzerland,2005,Developed,81.1,7437115.0,10.15,94.0,0.1
Switzerland,2004,Developed,81.0,7389625.0,10.55,95.0,0.1
Switzerland,2003,Developed,85.0,73391.0,10.82,95.0,0.1
Switzerland,2002,Developed,84.0,7284753.0,10.85,95.0,0.1
Switzerland,2001,Developed,82.0,7229854.0,11.12,95.0,0.1
Switzerland,2000,Developed,79.7,718425.0,11.26,95.0,0.1
Syrian Arab Republic,2014,Developing,64.4,19239.0,0.01,52.0,0.1
Syrian Arab Republic,2013,Developing,63.6,1989141.0,0.01,5.0,0.1
Syrian Arab Republic,2012,Developing,62.8,24271.0,0.01,47.0,0.1
Syrian Arab Republic,2011,Developing,71.7,2863993.0,0.76,6.0,0.1
Syrian Arab Republic,2010,Developing,73.7,2118834.0,0.78,83.0,0.1
Syrian Arab Republic,2009,Developing,73.8,2824893.0,0.81,83.0,0.1
Syrian Arab Republic,2008,Developing,73.8,2325443.0,0.8,83.0,0.1
Syrian Arab Republic,2007,Developing,73.8,1963286.0,0.83,83.0,0.1
Syrian Arab Republic,2006,Developing,73.7,18914977.0,0.97,83.0,0.1
Syrian Arab Republic,2005,Developing,73.5,18294611.0,0.92,83.0,0.1
Syrian Arab Republic,2004,Developing,73.2,1786638.0,0.93,84.0,0.1
Syrian Arab Republic,2003,Developing,73.0,17415266.0,1.29,85.0,0.1
Syrian Arab Republic,2002,Developing,72.8,178791.0,1.25,86.0,0.1
Syrian Arab Republic,2001,Developing,72.7,16766899.0,1.29,83.0,0.1
Syrian Arab Republic,2000,Developing,72.6,1641848.0,1.41,86.0,0.1
Tajikistan,2014,Developing,69.6,8362745.0,0.01,94.0,0.2
Tajikistan,2013,Developing,69.3,817789.0,0.01,97.0,0.2
Tajikistan,2012,Developing,68.8,799562.0,0.01,96.0,0.2
Tajikistan,2011,Developing,68.1,7815949.0,0.32,97.0,0.2
Tajikistan,2010,Developing,67.3,764163.0,0.32,95.0,0.2
Tajikistan,2009,Developing,66.7,7472819.0,0.3,93.0,0.2
Tajikistan,2008,Developing,66.4,739728.0,0.32,87.0,0.3
Tajikistan,2007,Developing,66.1,7152385.0,0.35,85.0,0.3
Tajikistan,2006,Developing,65.9,7557.0,0.38,76.0,0.3
Tajikistan,2005,Developing,65.5,6854176.0,0.37,79.0,0.3
Tajikistan,2004,Developing,65.9,6712841.0,0.38,82.0,0.3
Tajikistan,2003,Developing,65.2,6576877.0,0.36,82.0,0.3
Tajikistan,2002,Developing,64.3,6447688.0,0.6,84.0,0.3
Tajikistan,2001,Developing,64.0,6327125.0,0.86,84.0,0.3
Tajikistan,2000,Developing,63.7,621625.0,0.37,86.0,0.3
Thailand,2014,Developing,74.6,68416772.0,6.41,99.0,0.1
Thailand,2013,Developing,74.5,6814365.0,6.5,99.0,0.1
Thailand,2012,Developing,74.3,67843979.0,6.56,99.0,0.1
Thailand,2011,Developing,74.1,675313.0,6.07,99.0,0.2
Thailand,2010,Developing,73.9,672888.0,5.95,99.0,0.2
Thailand,2009,Developing,73.7,66881867.0,5.88,99.0,0.3
Thailand,2008,Developing,73.5,6654576.0,5.92,99.0,0.3
Thailand,2007,Developing,73.3,66195615.0,6.2,98.0,0.4
Thailand,2006,Developing,73.0,65824164.0,6.18,98.0,0.5
Thailand,2005,Developing,72.5,6542547.0,6.26,98.0,0.5
Thailand,2004,Developing,71.6,652231.0,6.17,98.0,0.5
Thailand,2003,Developing,71.7,64554952.0,6.14,98.0,0.6
Thailand,2002,Developing,71.4,6473164.0,5.93,97.0,0.7
Thailand,2001,Developing,71.2,63543322.0,5.92,97.0,0.8
Thailand,2000,Developing,71.1,6295821.0,5.88,97.0,0.8
Timor-Leste,2014,Developing,68.0,1212814.0,0.01,76.0,0.1
Timor-Leste,2013,Developing,67.7,1184366.0,0.01,82.0,0.1
Timor-Leste,2012,Developing,67.4,115676.0,0.01,83.0,0.1
Timor-Leste,2011,Developing,67.2,1131523.0,0.5,66.0,0.1
Timor-Leste,2010,Developing,66.9,119591.0,0.1,72.0,0.1
Timor-Leste,2009,Developing,66.6,19221.0,0.09,78.0,0.1
Timor-Leste,2008,Developing,66.2,17811.0,0.06,79.0,0.1
Timor-Leste,2007,Developing,65.8,164973.0,0.05,7.0,0.1
Timor-Leste,2006,Developing,64.9,148621.0,0.04,62.0,0.1
Timor-Leste,2005,Developing,63.7,126484.0,0.36,55.0,0.1
Timor-Leste,2004,Developing,62.3,996698.0,0.38,57.0,0.1
Timor-Leste,2003,Developing,61.0,96852.0,0.44,55.0,0.1
Timor-Leste,2002,Developing,62.0,923825.0,0.48,38.0,0.1
Togo,2014,Developing,59.7,7228915.0,0.01,85.0,1.0
Togo,2013,Developing,59.4,742948.0,0.01,84.0,1.5
Togo,2012,Developing,58.9,6859482.0,0.01,84.0,1.7
Togo,2011,Developing,58.3,6679282.0,1.44,85.0,2.6
Togo,2010,Developing,57.4,652952.0,1.21,83.0,3.8
Togo,2009,Developing,56.7,633472.0,1.24,78.0,4.3
Togo,2008,Developing,56.2,6161796.0,1.33,8.0,4.8
Togo,2007,Developing,55.9,5997385.0,1.37,72.0,5.1
Togo,2006,Developing,55.7,5837792.0,1.37,85.0,5.0
Togo,2005,Developing,55.0,5683268.0,1.14,8.0,5.0
Togo,2004,Developing,54.9,5534598.0,1.01,71.0,5.1
Togo,2003,Developing,54.7,539141.0,1.02,72.0,5.2
Togo,2002,Developing,54.7,5251472.0,1.0,58.0,5.3
Togo,2001,Developing,54.6,511177.0,0.95,51.0,5.3
Togo,2000,Developing,54.6,497367.0,1.1,63.0,5.1
Tonga,2014,Developing,73.3,15782.0,0.01,82.0,0.1
Tonga,2013,Developing,73.2,15328.0,0.01,84.0,0.1
Tonga,2012,Developing,73.0,14951.0,0.01,79.0,0.1
Tonga,2011,Developing,72.9,14577.0,0.96,84.0,0.1
Tonga,2010,Developing,72.8,14137.0,1.24,84.0,0.1
Tonga,2009,Developing,72.5,1364.0,1.08,86.0,0.1
Tonga,2008,Developing,72.6,135.0,1.1,88.0,0.1
Tonga,2007,Developing,72.5,12357.0,2.05,88.0,0.1
Tonga,2006,Developing,72.4,11689.0,1.79,89.0,0.1
Tonga,2005,Developing,72.3,1141.0,1.57,9.0,0.1
Tonga,2004,Developing,72.2,146.0,1.8,91.0,0.1
Tonga,2003,Developing,72.0,99789.0,1.79,91.0,0.1
Tonga,2002,Developing,71.9,99184.0,1.51,85.0,0.1
Tonga,2001,Developing,71.8,98611.0,1.35,91.0,0.1
Tonga,2000,Developing,71.6,9882.0,1.24,91.0,0.1
Trinidad and Tobago,2014,Developing,71.1,1354493.0,6.94,94.0,0.3
Trinidad and Tobago,2013,Developing,71.0,1348248.0,6.71,94.0,0.3
Trinidad and Tobago,2012,Developing,78.0,1341588.0,6.7,91.0,0.4
Trinidad and Tobago,2011,Developing,76.0,1334788.0,6.5,91.0,0.4
Trinidad and Tobago,2010,Developing,74.0,13281.0,6.5,91.0,0.4
Trinidad and Tobago,2009,Developing,71.0,1321618.0,6.37,9.0,0.2
Trinidad and Tobago,2008,Developing,69.9,1315372.0,6.41,91.0,0.3
Trinidad and Tobago,2007,Developing,69.7,13926.0,6.37,9.0,0.7
Trinidad and Tobago,2006,Developing,69.6,133144.0,6.35,89.0,0.6
Trinidad and Tobago,2005,Developing,69.5,1296934.0,6.12,95.0,0.5
Trinidad and Tobago,2004,Developing,69.4,129535.0,5.82,94.0,1.0
Trinidad and Tobago,2003,Developing,69.3,128452.0,5.53,91.0,0.5
Trinidad and Tobago,2002,Developing,69.2,1277837.0,5.12,96.0,2.0
Trinidad and Tobago,2001,Developing,69.1,127238.0,4.55,91.0,1.2
Trinidad and Tobago,2000,Developing,69.1,1267984.0,4.68,9.0,0.9
Tunisia,2014,Developing,75.1,1114398.0,1.39,98.0,0.1
Tunisia,2013,Developing,74.9,1114558.0,1.29,98.0,0.1
Tunisia,2012,Developing,74.9,1886668.0,1.3,97.0,0.1
Tunisia,2011,Developing,74.8,1761467.0,1.29,98.0,0.1
Tunisia,2010,Developing,74.8,1639931.0,1.28,98.0,0.1
Tunisia,2009,Developing,74.7,1521834.0,1.4,99.0,0.1
Tunisia,2008,Developing,74.7,147336.0,1.37,99.0,0.1
Tunisia,2007,Developing,74.6,129887.0,1.24,98.0,0.1
Tunisia,2006,Developing,74.4,1196136.0,1.46,99.0,0.1
Tunisia,2005,Developing,74.2,112482.0,1.37,98.0,0.1
Tunisia,2004,Developing,74.0,11761.0,1.36,97.0,0.1
Tunisia,2003,Developing,73.7,9939678.0,1.34,95.0,0.1
Tunisia,2002,Developing,73.5,9864326.0,1.17,96.0,0.1
Tunisia,2001,Developing,73.2,978571.0,1.19,98.0,0.1
Tunisia,2000,Developing,72.9,9699197.0,1.21,97.0,0.1
Turkey,2014,Developing,75.5,773628.0,1.45,96.0,0.1
Turkey,2013,Developing,75.2,75787333.0,1.41,98.0,0.1
Turkey,2012,Developing,74.8,74569867.0,1.54,97.0,0.1
Turkey,2011,Developing,74.5,7349455.0,1.53,97.0,0.1
Turkey,2010,Developing,74.2,72326914.0,1.49,97.0,0.1
Turkey,2009,Developing,73.9,71339185.0,1.4,96.0,0.1
Turkey,2008,Developing,73.5,74432.0,1.39,96.0,0.1
Turkey,2007,Developing,73.2,69597281.0,1.26,96.0,0.1
Turkey,2006,Developing,72.8,6876345.0,1.29,9.0,0.1
Turkey,2005,Developing,72.4,679346.0,1.29,9.0,0.1
Turkey,2004,Developing,72.0,677855.0,1.35,85.0,0.1
Turkey,2003,Developing,71.6,668583.0,1.42,69.0,0.1
Turkey,2002,Developing,71.2,6514354.0,1.47,78.0,0.1
Turkey,2001,Developing,78.0,64191474.0,1.49,88.0,0.1
Turkey,2000,Developing,74.0,6324121.0,1.54,85.0,0.1
Turkmenistan,2014,Developing,66.0,5466241.0,2.9,98.0,0.1
Turkmenistan,2013,Developing,65.4,5366277.0,2.93,98.0,0.1
Turkmenistan,2012,Developing,65.6,5267839.0,2.75,98.0,0.1
Turkmenistan,2011,Developing,65.6,517461.0,2.55,97.0,0.1
Turkmenistan,2010,Developing,65.8,58721.0,2.48,96.0,0.1
Turkmenistan,2009,Developing,65.6,5795.0,2.35,97.0,0.1
Turkmenistan,2008,Developing,64.5,4935762.0,2.4,96.0,0.1
Turkmenistan,2007,Developing,64.1,487137.0,2.58,98.0,0.1
Turkmenistan,2006,Developing,63.7,48115.0,2.71,98.0,0.1
Turkmenistan,2005,Developing,63.3,4754641.0,2.85,99.0,0.1
Turkmenistan,2004,Developing,63.5,473398.0,2.86,98.0,0.1
Turkmenistan,2003,Developing,63.4,4655741.0,2.88,66.0,0.1
Turkmenistan,2002,Developing,63.3,4612.0,2.33,99.0,0.1
Turkmenistan,2001,Developing,64.0,45648.0,2.35,94.0,0.1
Turkmenistan,2000,Developing,63.8,4516131.0,2.9,98.0,0.1
Uganda,2014,Developing,61.5,38833338.0,0.01,82.0,3.2
Uganda,2013,Developing,67.0,37553726.0,0.01,82.0,4.0
Uganda,2012,Developing,60.0,3636796.0,0.01,82.0,4.6
Uganda,2011,Developing,59.3,3593648.0,10.22,82.0,6.8
Uganda,2010,Developing,58.4,33915133.0,10.03,79.0,8.0
Uganda,2009,Developing,57.5,32771895.0,9.63,78.0,8.1
Uganda,2008,Developing,56.3,31663896.0,9.79,69.0,8.2
Uganda,2007,Developing,55.5,359487.0,9.65,7.0,8.4
Uganda,2006,Developing,54.9,2955662.0,9.81,62.0,8.6
Uganda,2005,Developing,53.2,2854394.0,10.09,59.0,8.7
Uganda,2004,Developing,51.3,27568436.0,9.89,58.0,8.9
Uganda,2003,Developing,51.0,2662482.0,10.16,57.0,9.4
Uganda,2002,Developing,48.8,2571848.0,10.42,57.0,10.0
Uganda,2001,Developing,47.7,24854892.0,10.57,56.0,10.8
Uganda,2000,Developing,46.6,2439274.0,10.47,55.0,11.6
Ukraine,2014,Developing,78.0,45271947.0,8.06,45.0,0.2
Ukraine,2013,Developing,71.0,454896.0,8.44,72.0,0.2
Ukraine,2012,Developing,77.0,455933.0,8.44,72.0,0.2
Ukraine,2011,Developing,75.0,45761.0,8.48,54.0,0.2
Ukraine,2010,Developing,69.8,45877.0,8.39,57.0,0.2
Ukraine,2009,Developing,69.2,46533.0,8.71,74.0,0.3
Ukraine,2008,Developing,67.7,462582.0,9.46,91.0,0.4
Ukraine,2007,Developing,67.5,465935.0,8.86,98.0,0.7
